x_mm,y_mm
-10.000158,-3.571350
-10.000243,-3.790900
-10.000390,-4.010449
-10.000554,-4.229999
-10.000806,-4.449549
-10.001110,-4.669098
-10.001494,-4.888648
-10.002010,-5.108197
-10.002604,-5.327746
-10.003404,-5.547294
-10.004446,-5.766841
-10.006370,-5.986382
-10.008900,-6.205916
-10.013621,-6.425413
-10.020013,-6.644869
-10.029092,-6.864226
-10.041885,-7.083402
-10.056484,-7.302464
-10.078604,-7.520892
-10.102010,-7.739191
-10.134939,-7.956191
-10.172127,-8.172568
-10.214520,-8.387923
-10.263902,-8.601844
-10.312822,-8.815874
-10.362090,-9.029824
-10.409795,-9.244126
-10.454150,-9.459143
-10.495791,-9.674707
-10.469212,-9.889789
-10.380194,-10.090482
